Producto,País,Ciudad,Cantidad_total_sacos,Devolución,Moneda,Pedido_ID,Fecha_Pedido,Cliente,Línea_Producto,Venta_Total,Canal_Venta,Costo_Envío,Ruta,Transportista,Devoluciones,Satisfacción_Cliente,Distribuidora,Contacto_Comercial,Tipo_Cliente,Incoterm,Medio_Transporte,Nro_Contenedor,Puerto_Salida
Harina integral (50 kg),Perú,Cusco,331,No,PEN,10324,2024-11-05,Pastelería El Buen Sabor,Integral,4248.3,Distribuidor,202.2,Ruta Norte,UPS,2,5,Distribuidora Andina Sur,Rosa Fernández,Nacional,,Terrestre,,
Harina integral (50 kg),Guatemala,Ciudad de Guatemala,295,No,USD,10336,2024-11-20,Supermercado Quetzal,Integral,9558.8,Distribuidor,262.71,Ruta Norte,DHL,1,2,Logística Integral Perú,Luis Gutiérrez,Exportación,DAP,Aéreo,CONT-580359,Paita
Harina integral (50 kg),Perú,Trujillo,200,No,PEN,10348,2024-11-01,Panadería El Trigal,Integral,2650.56,Tienda física,270.31,Ruta Sur,UPS,0,4,Harinas Express,María Torres,Nacional,,Terrestre,,
Harina integral (50 kg),Panamá,Ciudad de Panamá,262,No,USD,10358,2024-12-10,Canal Market,Integral,3761.37,Online,277.54,Ruta Sur,DHL,3,2,Logística Integral Perú,Andrés Quispe,Exportación,FOB,Marítimo,CONT-222577,Matarani
Harina integral (50 kg),Perú,Cusco,351,No,PEN,10371,2024-01-23,Pastelería El Buen Sabor,Integral,4301.34,Distribuidor,46.56,Ruta Centro,DHL,2,1,Logística Norte SAC,Carmen Vásquez,Nacional,,Terrestre,,
Harina integral (50 kg),Perú,Piura,255,No,PEN,10382,2024-02-17,Minimarket Don Lucho,Integral,1864.56,Tienda física,172.36,Ruta Centro,FedEx,3,2,Distribuidora Andina Sur,Diego Chávez,Nacional,,Terrestre,,
Harina integral (50 kg),Cuba,Santiago de Cuba,353,No,USD,10411,2024-05-01,Panadería El Malecón,Integral,3576.8,Distribuidor,227.34,Ruta Norte,DHL,4,2,Harinas Express,Luis Gutiérrez,Exportación,CIF,Marítimo,CONT-415306,Matarani
Harina integral (50 kg),Venezuela,Valencia,309,No,USD,10424,2024-05-31,Panadería El Ávila,Integral,3722.32,Tienda física,231.94,Ruta Centro,DHL,0,2,Logística Norte SAC,Diego Chávez,Exportación,CIF,Marítimo,CONT-268738,Paita
Harina panadera especial Don Angelo (50 kg),Cuba,Santiago de Cuba,313,No,USD,10106,2024-02-17,Bodega Habana Centro,Panadera,3986.56,Online,189.88,Ruta Centro,FedEx,2,1,Distribuciones Santa Clara,Lucía Ramírez,Exportación,CIF,Marítimo,CONT-361851,Matarani
Harina panadera especial Don Angelo (50 kg),Venezuela,Valencia,243,No,USD,10120,2024-04-29,Supermercado Orinoco,Panadera,3417.12,Online,66.7,Ruta Norte,UPS,1,1,Distribuidora Andina Sur,Miguel Sánchez,Exportación,FOB,Marítimo,CONT-790008,Callao
Harina panadera especial Don Angelo (50 kg),Guatemala,Quetzaltenango,213,No,USD,10133,2024-06-27,Panadería Chapina,Panadera,2691.09,Online,243.28,Ruta Sur,UPS,1,2,Harinas Express,Luis Gutiérrez,Exportación,DAP,Marítimo,CONT-247253,Callao
Harina panadera especial Don Angelo (50 kg),Perú,Chiclayo,400,Sí,PEN,10145,2024-08-25,Minimarket Don Lucho,Panadera,2752.6,Online,221.63,Ruta Sur,DHL,1,2,Harinas Express,Luis Gutiérrez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Lima,246,No,PEN,10168,2024-10-28,Panificadora Andina,Panadera,4527.72,Distribuidor,44.12,Ruta Norte,UPS,1,5,Harinas Express,María Torres,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Lima,286,No,PEN,10188,2024-11-18,Bodega Santa Rosa,Panadera,3957.05,Distribuidor,149.87,Ruta Norte,DHL,2,4,Distribuciones Santa Clara,Andrés Quispe,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Chiclayo,350,No,PEN,10210,2024-01-12,Panadería San José,Panadera,2818.0,Online,68.71,Ruta Norte,UPS,4,5,TransHarinas SAC,Juan Pérez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Chile,Valparaíso,252,No,USD,10223,2024-02-20,Supermercado Mapocho,Panadera,3199.86,Online,114.49,Ruta Norte,UPS,1,4,Harinas Express,Luis Gutiérrez,Exportación,FOB,Aéreo,CONT-859701,Matarani
Harina panadera especial Don Angelo (50 kg),Perú,Piura,390,No,PEN,10235,2024-04-02,Supermercado Túpac Amaru,Panadera,2402.75,Online,25.06,Ruta Norte,UPS,1,4,TransHarinas SAC,Lucía Ramírez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Panamá,Colón,392,No,USD,10250,2024-05-11,Canal Market,Panadera,6055.72,Distribuidor,132.09,Ruta Norte,DHL,1,2,Logística Norte SAC,Diego Chávez,Exportación,FOB,Marítimo,CONT-294311,Paita
Harina panadera especial Don Angelo (50 kg),Perú,Trujillo,202,No,PEN,10263,2024-06-28,Panificadora InkaPan,Panadera,5465.16,Online,173.97,Ruta Centro,FedEx,4,5,Distribuciones Santa Clara,Diego Chávez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Piura,244,No,PEN,10275,2024-07-23,Supermercado Mi Perú,Panadera,6378.72,Online,193.48,Ruta Centro,UPS,0,4,Harinas Express,Miguel Sánchez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Arequipa,251,Sí,PEN,10285,2024-08-27,Supermercado El Sol,Panadera,5392.8,Online,205.78,Ruta Centro,UPS,1,4,Logística Integral Perú,María Torres,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),EEUU,Los Ángeles,210,No,USD,10297,2024-09-16,Pantry Houston LLC,Panadera,3986.5,Tienda física,254.16,Ruta Sur,UPS,1,1,Logística Norte SAC,Pedro Castillo,Exportación,FOB,Aéreo,CONT-212621,Callao
Harina panadera especial Don Angelo (50 kg),Guatemala,Quetzaltenango,233,No,USD,10308,2024-10-15,Supermercado Quetzal,Panadera,4009.23,Online,80.33,Ruta Norte,DHL,1,4,Logística Integral Perú,Lucía Ramírez,Exportación,FOB,Marítimo,CONT-341716,Callao
Harina panadera especial Don Angelo (50 kg),Colombia,Bogotá,295,No,USD,10318,2024-11-02,Supermercado Cafetal,Panadera,7119.0,Tienda física,53.73,Ruta Norte,FedEx,0,2,Distribuciones Santa Clara,Diego Chávez,Exportación,DAP,Marítimo,CONT-991899,Paita
Harina panadera especial Don Angelo (50 kg),Venezuela,Caracas,336,No,USD,10328,2024-11-12,Panadería El Ávila,Panadera,4072.2,Tienda física,258.43,Ruta Centro,DHL,1,3,Logística Norte SAC,Patricia Salazar,Exportación,DAP,Aéreo,CONT-436080,Matarani
Harina panadera especial Don Angelo (50 kg),Perú,Trujillo,273,No,PEN,10340,2024-11-24,Panificadora Andina,Panadera,4094.51,Online,63.85,Ruta Sur,UPS,0,1,Distribuciones Santa Clara,Pedro Castillo,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Chiclayo,351,No,PEN,10353,2024-12-04,Bodega San Martín,Panadera,3302.4,Tienda física,292.93,Ruta Centro,DHL,0,3,TransHarinas SAC,Juan Pérez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Arequipa,353,No,PEN,10361,2024-12-17,Bodega San Martín,Panadera,3186.48,Online,255.91,Ruta Norte,UPS,3,2,Logística Integral Perú,Lucía Ramírez,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Piura,325,No,PEN,10375,2024-02-03,Panadería El Trigal,Panadera,1668.25,Distribuidor,160.25,Ruta Norte,UPS,3,3,Harinas Express,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Trujillo,386,No,PEN,10388,2024-03-03,Panificadora InkaPan,Panadera,7154.5,Distribuidor,294.8,Ruta Centro,DHL,1,4,Harinas Express,Carlos Huamán,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),EEUU,Miami,353,No,USD,10398,2024-03-30,Pantry Houston LLC,Panadera,2810.83,Distribuidor,47.27,Ruta Centro,UPS,2,3,Logística Integral Perú,Miguel Sánchez,Exportación,CIF,Marítimo,CONT-694060,Matarani
Harina panadera especial Don Angelo (50 kg),Perú,Lima,356,No,PEN,10401,2024-04-03,Bodega San Martín,Panadera,2018.31,Distribuidor,104.86,Ruta Norte,UPS,3,5,Logística Norte SAC,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Don Angelo (50 kg),Perú,Trujillo,376,No,PEN,10416,2024-05-10,Panadería Doña Rosa,Panadera,5642.83,Tienda física,198.7,Ruta Centro,FedEx,3,2,Logística Norte SAC,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),EEUU,Los Ángeles,207,No,USD,10106,2024-02-17,Andes Bakery LA,Panadera,3273.6,Online,118.0,Ruta Norte,DHL,2,5,Distribuidora Andina Sur,Miguel Sánchez,Exportación,FOB,Aéreo,CONT-944190,Matarani
Harina panadera especial Doña Angélica (50 kg),Perú,Piura,218,No,PEN,10120,2024-04-29,Panadería Doña Rosa,Panadera,3268.0,Online,279.94,Ruta Centro,DHL,4,3,Harinas Express,Carmen Vásquez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Perú,Piura,322,No,PEN,10143,2024-08-10,Bodega San Martín,Panadera,2688.0,Online,38.38,Ruta Sur,UPS,1,5,Distribuidora Andina Sur,Pedro Castillo,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Perú,Lima,366,No,PEN,10155,2024-10-06,Panificadora InkaPan,Panadera,3715.2,Distribuidor,173.84,Ruta Norte,UPS,4,1,Harinas Express,Miguel Sánchez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Chile,Concepción,300,No,USD,10168,2024-10-28,Supermercado Mapocho,Panadera,4608.0,Distribuidor,185.44,Ruta Sur,DHL,4,3,Logística Integral Perú,Lucía Ramírez,Exportación,CIF,Marítimo,CONT-453228,Callao
Harina panadera especial Doña Angélica (50 kg),Perú,Trujillo,298,No,PEN,10199,2024-12-01,Minimarket Don Lucho,Panadera,3131.2,Online,202.76,Ruta Centro,DHL,0,5,Logística Norte SAC,María Torres,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),EEUU,Miami,319,No,USD,10210,2024-01-12,Latin Market Miami,Panadera,2678.4,Distribuidor,91.59,Ruta Sur,DHL,0,4,Distribuciones Santa Clara,Lucía Ramírez,Exportación,FOB,Aéreo,CONT-285043,Paita
Harina panadera especial Doña Angélica (50 kg),Perú,Trujillo,312,No,PEN,10223,2024-02-20,Minimarket Don Lucho,Panadera,1747.2,Online,122.08,Ruta Centro,UPS,1,3,Distribuidora Andina Sur,María Torres,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Chile,Santiago,367,No,USD,10235,2024-04-02,Supermercado Mapocho,Panadera,2944.0,Online,256.23,Ruta Sur,FedEx,2,1,Logística Norte SAC,Ana Rojas,Exportación,FOB,Aéreo,CONT-786723,Paita
Harina panadera especial Doña Angélica (50 kg),Perú,Arequipa,381,No,PEN,10250,2024-05-11,Supermercado Túpac Amaru,Panadera,2956.8,Online,74.58,Ruta Sur,FedEx,0,4,Harinas Express,Andrés Quispe,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Guatemala,Quetzaltenango,275,No,USD,10262,2024-06-24,Supermercado Quetzal,Panadera,2052.0,Online,251.52,Ruta Sur,UPS,3,3,Logística Integral Perú,Rosa Fernández,Exportación,FOB,Marítimo,CONT-372268,Paita
Harina panadera especial Doña Angélica (50 kg),Colombia,Bogotá,282,Sí,USD,10275,2024-07-23,Pastelería Antioqueña,Panadera,3164.8,Online,177.54,Ruta Norte,UPS,1,4,Logística Norte SAC,Luis Gutiérrez,Exportación,CIF,Aéreo,CONT-801624,Callao
Harina panadera especial Doña Angélica (50 kg),Perú,Trujillo,292,No,PEN,10284,2024-08-21,Supermercado El Sol,Panadera,1740.0,Online,233.41,Ruta Sur,UPS,4,3,Logística Integral Perú,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Panamá,Colón,318,No,USD,10296,2024-09-15,Panadería Panamá Viejo,Panadera,1777.6,Online,219.81,Ruta Centro,DHL,1,3,TransHarinas SAC,Rosa Fernández,Exportación,DAP,Aéreo,CONT-066542,Paita
Harina panadera especial Doña Angélica (50 kg),Perú,Chiclayo,252,No,PEN,10308,2024-10-15,Supermercado Túpac Amaru,Panadera,1831.2,Distribuidor,78.1,Ruta Centro,UPS,0,2,TransHarinas SAC,Patricia Salazar,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),El Salvador,San Salvador,201,No,USD,10316,2024-11-01,Panadería Cuscatlán,Panadera,3609.6,Online,179.27,Ruta Norte,DHL,2,5,Distribuciones Santa Clara,Carlos Huamán,Exportación,CIF,Marítimo,CONT-167816,Callao
Harina panadera especial Doña Angélica (50 kg),Guatemala,Quetzaltenango,260,Sí,USD,10328,2024-11-12,Panadería Chapina,Panadera,2112.0,Online,262.96,Ruta Norte,FedEx,4,3,Logística Integral Perú,Lucía Ramírez,Exportación,CIF,Marítimo,CONT-296284,Paita
Harina panadera especial Doña Angélica (50 kg),Venezuela,Valencia,242,No,USD,10341,2024-11-24,Panadería El Ávila,Panadera,3644.12,Distribuidor,140.99,Ruta Centro,UPS,2,1,TransHarinas SAC,Lucía Ramírez,Exportación,CIF,Marítimo,CONT-976617,Paita
Harina panadera especial Doña Angélica (50 kg),Chile,Santiago,300,No,USD,10353,2024-12-04,Pastelería Don Pedro,Panadera,3523.85,Distribuidor,290.65,Ruta Sur,UPS,1,5,Distribuidora Andina Sur,Ana Rojas,Exportación,DAP,Marítimo,CONT-772643,Paita
Harina panadera especial Doña Angélica (50 kg),Colombia,Cali,359,Sí,USD,10361,2024-12-17,Pastelería Antioqueña,Panadera,5001.92,Distribuidor,146.62,Ruta Centro,DHL,2,2,Logística Integral Perú,Patricia Salazar,Exportación,CIF,Marítimo,CONT-338771,Callao
Harina panadera especial Doña Angélica (50 kg),Panamá,Colón,252,No,USD,10375,2024-02-03,Panadería Panamá Viejo,Panadera,5208.72,Online,59.98,Ruta Norte,DHL,2,5,Logística Integral Perú,Juan Pérez,Exportación,FOB,Aéreo,CONT-384497,Matarani
Harina panadera especial Doña Angélica (50 kg),Perú,Arequipa,278,No,PEN,10386,2024-03-01,Panadería San José,Panadera,3018.88,Tienda física,129.04,Ruta Norte,DHL,1,5,TransHarinas SAC,Ana Rojas,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (50 kg),Venezuela,Caracas,387,No,USD,10398,2024-03-30,Panadería El Ávila,Panadera,1902.4,Tienda física,286.48,Ruta Centro,FedEx,4,3,Distribuciones Santa Clara,Luis Gutiérrez,Exportación,CIF,Aéreo,CONT-149613,Callao
Harina panadera especial Doña Angélica (50 kg),Venezuela,Valencia,278,No,USD,10401,2024-04-03,Supermercado Orinoco,Panadera,7084.0,Distribuidor,109.52,Ruta Sur,FedEx,2,1,Logística Norte SAC,María Torres,Exportación,FOB,Aéreo,CONT-538951,Paita
Harina panadera especial Doña Angélica (50 kg),Chile,Concepción,235,No,USD,10416,2024-05-10,Panadería La Vega,Panadera,2620.8,Tienda física,263.07,Ruta Sur,UPS,2,3,Distribuidora Andina Sur,María Torres,Exportación,DAP,Aéreo,CONT-792298,Matarani
Harina panadera especial Doña Angélica (10 kg) (50 kg),Cuba,Santiago de Cuba,211,No,USD,10105,2024-02-11,Bodega Habana Centro,Panadera,3164.46,Distribuidor,266.75,Ruta Norte,UPS,1,1,Distribuidora Andina Sur,Ana Rojas,Exportación,DAP,Aéreo,CONT-776542,Callao
Harina panadera especial Doña Angélica (10 kg) (50 kg),Cuba,Santiago de Cuba,254,Sí,USD,10118,2024-04-21,Bodega Habana Centro,Panadera,4219.2,Online,118.05,Ruta Centro,DHL,3,1,Logística Integral Perú,Pedro Castillo,Exportación,DAP,Aéreo,CONT-351462,Matarani
Harina panadera especial Doña Angélica (10 kg) (50 kg),EEUU,Los Ángeles,298,No,USD,10129,2024-06-12,Latin Market Miami,Panadera,3828.3,Tienda física,43.31,Ruta Centro,FedEx,2,4,Harinas Express,Ana Rojas,Exportación,FOB,Aéreo,CONT-692155,Paita
Harina panadera especial Doña Angélica (10 kg) (50 kg),Guatemala,Quetzaltenango,323,No,USD,10142,2024-08-08,Panadería Chapina,Panadera,2334.99,Online,222.88,Ruta Norte,UPS,0,3,Logística Norte SAC,Diego Chávez,Exportación,FOB,Aéreo,CONT-941344,Paita
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Trujillo,393,No,PEN,10153,2024-09-28,Panadería San José,Panadera,4407.5,Tienda física,107.22,Ruta Centro,DHL,4,2,Harinas Express,María Torres,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),EEUU,Miami,269,No,USD,10167,2024-10-23,Andes Bakery LA,Panadera,2812.8,Online,239.22,Ruta Norte,DHL,2,5,Harinas Express,Andrés Quispe,Exportación,DAP,Marítimo,CONT-559588,Matarani
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Arequipa,351,No,PEN,10177,2024-11-07,Supermercado Mi Perú,Panadera,4055.04,Tienda física,143.94,Ruta Sur,FedEx,1,4,Distribuciones Santa Clara,Juan Pérez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Arequipa,356,No,PEN,10185,2024-11-14,Pastelería La Estrella,Panadera,3891.66,Online,155.87,Ruta Sur,FedEx,0,2,Logística Norte SAC,Ana Rojas,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Trujillo,368,No,PEN,10197,2024-11-26,Supermercado Mi Perú,Panadera,2488.32,Online,237.81,Ruta Centro,UPS,1,3,Distribuidora Andina Sur,Miguel Sánchez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Lima,287,No,PEN,10208,2024-01-02,Pastelería El Buen Sabor,Panadera,4447.4,Tienda física,127.06,Ruta Sur,UPS,2,1,Logística Norte SAC,Luis Gutiérrez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Lima,265,No,PEN,10222,2024-02-19,Supermercado Túpac Amaru,Panadera,4187.22,Online,144.08,Ruta Sur,DHL,0,3,TransHarinas SAC,Carlos Huamán,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Chiclayo,366,No,PEN,10232,2024-03-20,Supermercado Túpac Amaru,Panadera,4615.68,Online,125.33,Ruta Norte,DHL,4,3,Distribuidora Andina Sur,Carmen Vásquez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Lima,381,Sí,PEN,10248,2024-05-07,Pastelería Dulce Hogar,Panadera,3245.4,Online,122.86,Ruta Norte,DHL,4,4,Logística Norte SAC,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Chiclayo,202,No,PEN,10261,2024-06-17,Panadería El Trigal,Panadera,2203.75,Tienda física,167.27,Ruta Centro,UPS,4,2,TransHarinas SAC,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Cuba,Santiago de Cuba,286,No,USD,10273,2024-07-21,Bodega Habana Centro,Panadera,3446.0,Tienda física,246.46,Ruta Norte,FedEx,3,4,Logística Norte SAC,María Torres,Exportación,DAP,Marítimo,CONT-328029,Matarani
Harina panadera especial Doña Angélica (10 kg) (50 kg),El Salvador,San Salvador,365,No,USD,10283,2024-08-20,Mercado Centro,Panadera,1939.3,Online,121.3,Ruta Centro,UPS,1,2,Harinas Express,Juan Pérez,Exportación,FOB,Aéreo,CONT-497793,Callao
Harina panadera especial Doña Angélica (10 kg) (50 kg),Chile,Concepción,227,No,USD,10295,2024-09-10,Pastelería Don Pedro,Panadera,3473.78,Online,166.79,Ruta Centro,FedEx,2,4,Harinas Express,Pedro Castillo,Exportación,FOB,Aéreo,CONT-604700,Callao
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Cusco,370,Sí,PEN,10306,2024-10-14,Panadería San José,Panadera,2884.8,Tienda física,207.8,Ruta Norte,UPS,0,5,Distribuidora Andina Sur,Pedro Castillo,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Panamá,Ciudad de Panamá,385,No,USD,10315,2024-10-29,Panadería Panamá Viejo,Panadera,2670.65,Tienda física,95.44,Ruta Sur,UPS,1,1,Harinas Express,Rosa Fernández,Exportación,FOB,Marítimo,CONT-626675,Callao
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Cusco,234,No,PEN,10327,2024-11-10,Supermercado El Sol,Panadera,3440.0,Online,97.71,Ruta Sur,FedEx,2,1,Harinas Express,Miguel Sánchez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Colombia,Medellín,299,No,USD,10337,2024-11-21,Pastelería Antioqueña,Panadera,2770.78,Online,281.36,Ruta Sur,UPS,3,1,Logística Integral Perú,Patricia Salazar,Exportación,FOB,Aéreo,CONT-088870,Paita
Harina panadera especial Doña Angélica (10 kg) (50 kg),Guatemala,Ciudad de Guatemala,316,No,USD,10350,2024-12-02,Panadería Chapina,Panadera,2397.54,Online,222.59,Ruta Sur,UPS,2,5,Distribuidora Andina Sur,María Torres,Exportación,FOB,Aéreo,CONT-315601,Callao
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Piura,213,No,PEN,10373,2024-01-31,Pastelería La Estrella,Panadera,3275.56,Distribuidor,181.61,Ruta Centro,DHL,1,5,Harinas Express,Ana Rojas,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Lima,267,Sí,PEN,10386,2024-03-01,Panificadora Andina,Panadera,4143.6,Tienda física,201.36,Ruta Sur,FedEx,2,1,Distribuidora Andina Sur,Diego Chávez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Chiclayo,371,No,PEN,10397,2024-03-28,Panificadora InkaPan,Panadera,5192.64,Distribuidor,28.2,Ruta Centro,FedEx,0,1,Logística Integral Perú,Juan Pérez,Nacional,,Terrestre,,
Harina panadera especial Doña Angélica (10 kg) (50 kg),Perú,Trujillo,227,No,PEN,10414,2024-05-06,Panificadora InkaPan,Panadera,3029.04,Tienda física,193.07,Ruta Norte,DHL,3,2,Logística Norte SAC,Diego Chávez,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),Perú,Cusco,353,No,PEN,10105,2024-02-11,Supermercado Túpac Amaru,Panadera,2556.18,Tienda física,162.66,Ruta Norte,FedEx,0,2,Logística Integral Perú,Rosa Fernández,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),Perú,Trujillo,229,No,PEN,10117,2024-04-16,Bodega San Martín,Panadera,3753.9,Tienda física,172.81,Ruta Centro,DHL,3,3,Distribuidora Andina Sur,Andrés Quispe,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),Perú,Chiclayo,240,Sí,PEN,10129,2024-06-12,Bodega Santa Rosa,Panadera,2562.3,Tienda física,120.64,Ruta Sur,FedEx,3,4,Distribuciones Santa Clara,Andrés Quispe,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),Perú,Lima,286,No,PEN,10142,2024-08-08,Panificadora Andina,Panadera,3245.58,Tienda física,42.81,Ruta Centro,FedEx,2,2,Distribuidora Andina Sur,Andrés Quispe,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),EEUU,Houston,400,No,USD,10153,2024-09-28,Pantry Houston LLC,Panadera,2204.6,Tienda física,74.13,Ruta Sur,FedEx,0,2,Distribuciones Santa Clara,María Torres,Exportación,DAP,Marítimo,CONT-249399,Paita
Harina panadera especial GN (50 kg),Perú,Trujillo,283,No,PEN,10167,2024-10-23,Panadería El Trigal,Panadera,3003.0,Tienda física,286.21,Ruta Sur,FedEx,3,2,Harinas Express,Pedro Castillo,Nacional,,Terrestre,,
Harina panadera especial GN (50 kg),EEUU,Houston,252,No,USD,10177,2024-11-07,Andes Bakery LA,Panadera,2526.48,Distribuidor,134.44,Ruta Centro,DHL,3,2,TransHarinas SAC,María Torres,Exportación,DAP,Aéreo,CONT-625810,Callao
